country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,number_sequenced_known_variant,percent_variant
Finland,FI,2020-51,TESSy,2290,38,1.7,TRUE,B.1.1.7,12,38,31.6
Finland,FI,2020-51,TESSy,2290,38,1.7,TRUE,B.1.351,1,38,2.6
Finland,FI,2020-51,TESSy,2290,38,1.7,TRUE,B.1.617.2,1,38,2.6
Finland,FI,2020-51,TESSy,2290,38,1.7,TRUE,Other,24,38,63.2
Finland,FI,2020-52,TESSy,1620,52,3.2,TRUE,B.1.1.7,21,52,40.4
Finland,FI,2020-52,TESSy,1620,52,3.2,TRUE,B.1.351,1,52,1.9
Finland,FI,2020-52,TESSy,1620,52,3.2,TRUE,B.1.617.2,4,52,7.7
Finland,FI,2020-52,TESSy,1620,52,3.2,TRUE,Other,26,52,50
Finland,FI,2020-53,TESSy,1729,99,5.7,TRUE,B.1.1.7,46,99,46.5
Finland,FI,2020-53,TESSy,1729,99,5.7,TRUE,B.1.351,2,99,2
Finland,FI,2020-53,TESSy,1729,99,5.7,TRUE,B.1.617.2,3,99,3
Finland,FI,2020-53,TESSy,1729,99,5.7,TRUE,Other,48,99,48.5
Finland,FI,2021-01,TESSy,1887,203,10.8,TRUE,B.1.1.7,49,203,24.1
Finland,FI,2021-01,TESSy,1887,203,10.8,TRUE,B.1.351,11,203,5.4
Finland,FI,2021-01,TESSy,1887,203,10.8,TRUE,B.1.617.2,2,203,1
Finland,FI,2021-01,TESSy,1887,203,10.8,TRUE,Other,141,203,69.5
Finland,FI,2021-02,TESSy,1736,281,16.2,TRUE,B.1.1.529,1,281,0.4
Finland,FI,2021-02,TESSy,1736,281,16.2,TRUE,B.1.1.7,105,281,37.4
Finland,FI,2021-02,TESSy,1736,281,16.2,TRUE,B.1.351,1,281,0.4
Finland,FI,2021-02,TESSy,1736,281,16.2,TRUE,B.1.617.2,1,281,0.4
Finland,FI,2021-02,TESSy,1736,281,16.2,TRUE,Other,173,281,61.6
Finland,FI,2021-03,TESSy,2325,474,20.4,TRUE,B.1.1.7,183,474,38.6
Finland,FI,2021-03,TESSy,2325,474,20.4,TRUE,B.1.351,3,474,0.6
Finland,FI,2021-03,TESSy,2325,474,20.4,TRUE,B.1.617.2,2,474,0.4
Finland,FI,2021-03,TESSy,2325,474,20.4,TRUE,Other,286,474,60.3
Finland,FI,2021-04,TESSy,2695,565,21,TRUE,B.1.1.529,2,565,0.4
Finland,FI,2021-04,TESSy,2695,565,21,TRUE,B.1.1.7,244,565,43.2
Finland,FI,2021-04,TESSy,2695,565,21,TRUE,B.1.351,7,565,1.2
Finland,FI,2021-04,TESSy,2695,565,21,TRUE,B.1.617.2,2,565,0.4
Finland,FI,2021-04,TESSy,2695,565,21,TRUE,Other,310,565,54.9
Finland,FI,2021-05,TESSy,2579,884,34.3,TRUE,B.1.1.7,479,884,54.2
Finland,FI,2021-05,TESSy,2579,884,34.3,TRUE,B.1.351,34,884,3.8
Finland,FI,2021-05,TESSy,2579,884,34.3,TRUE,B.1.617.2,2,884,0.2
Finland,FI,2021-05,TESSy,2579,884,34.3,TRUE,Other,368,884,41.6
Finland,FI,2021-05,TESSy,2579,884,34.3,TRUE,P.1,1,884,0.1
Finland,FI,2021-06,TESSy,2515,1153,45.8,TRUE,B.1.1.7,733,1153,63.6
Finland,FI,2021-06,TESSy,2515,1153,45.8,TRUE,B.1.351,45,1153,3.9
Finland,FI,2021-06,TESSy,2515,1153,45.8,TRUE,Other,375,1153,32.5
Finland,FI,2021-07,TESSy,3501,858,24.5,TRUE,B.1.1.7,461,858,53.7
Finland,FI,2021-07,TESSy,3501,858,24.5,TRUE,B.1.351,37,858,4.3
Finland,FI,2021-07,TESSy,3501,858,24.5,TRUE,B.1.617.2,2,858,0.2
Finland,FI,2021-07,TESSy,3501,858,24.5,TRUE,Other,358,858,41.7
Finland,FI,2021-08,TESSy,3951,993,25.1,TRUE,B.1.1.7,582,993,58.6
Finland,FI,2021-08,TESSy,3951,993,25.1,TRUE,B.1.351,97,993,9.8
Finland,FI,2021-08,TESSy,3951,993,25.1,TRUE,B.1.617.1,1,993,0.1
Finland,FI,2021-08,TESSy,3951,993,25.1,TRUE,B.1.617.2,2,993,0.2
Finland,FI,2021-08,TESSy,3951,993,25.1,TRUE,Other,311,993,31.3
Finland,FI,2021-09,TESSy,4421,1133,25.6,TRUE,B.1.1.529,4,1133,0.4
Finland,FI,2021-09,TESSy,4421,1133,25.6,TRUE,B.1.1.7,762,1133,67.3
Finland,FI,2021-09,TESSy,4421,1133,25.6,TRUE,B.1.351,117,1133,10.3
Finland,FI,2021-09,TESSy,4421,1133,25.6,TRUE,B.1.617.2,1,1133,0.1
Finland,FI,2021-09,TESSy,4421,1133,25.6,TRUE,Other,249,1133,22
Finland,FI,2021-10,TESSy,4900,1065,21.7,TRUE,B.1.1.529,1,1065,0.1
Finland,FI,2021-10,TESSy,4900,1065,21.7,TRUE,B.1.1.7,739,1065,69.4
Finland,FI,2021-10,TESSy,4900,1065,21.7,TRUE,B.1.351,209,1065,19.6
Finland,FI,2021-10,TESSy,4900,1065,21.7,TRUE,Other,116,1065,10.9
Finland,FI,2021-11,TESSy,4661,921,19.8,TRUE,B.1.1.529,2,921,0.2
Finland,FI,2021-11,TESSy,4661,921,19.8,TRUE,B.1.1.7,569,921,61.8
Finland,FI,2021-11,TESSy,4661,921,19.8,TRUE,B.1.351,215,921,23.3
Finland,FI,2021-11,TESSy,4661,921,19.8,TRUE,B.1.617.2,4,921,0.4
Finland,FI,2021-11,TESSy,4661,921,19.8,TRUE,Other,131,921,14.2
Finland,FI,2021-12,TESSy,4143,592,14.3,TRUE,B.1.1.7,346,592,58.4
Finland,FI,2021-12,TESSy,4143,592,14.3,TRUE,B.1.351,162,592,27.4
Finland,FI,2021-12,TESSy,4143,592,14.3,TRUE,B.1.617.2,4,592,0.7
Finland,FI,2021-12,TESSy,4143,592,14.3,TRUE,Other,80,592,13.5
Finland,FI,2021-13,TESSy,3233,466,14.4,TRUE,B.1.1.7,289,466,62
Finland,FI,2021-13,TESSy,3233,466,14.4,TRUE,B.1.351,140,466,30
Finland,FI,2021-13,TESSy,3233,466,14.4,TRUE,B.1.617.2,3,466,0.6
Finland,FI,2021-13,TESSy,3233,466,14.4,TRUE,Other,34,466,7.3
Finland,FI,2021-14,TESSy,2525,474,18.8,TRUE,B.1.1.7,304,474,64.1
Finland,FI,2021-14,TESSy,2525,474,18.8,TRUE,B.1.1.7+E484K,6,474,1.3
Finland,FI,2021-14,TESSy,2525,474,18.8,TRUE,B.1.351,138,474,29.1
Finland,FI,2021-14,TESSy,2525,474,18.8,TRUE,B.1.617.2,3,474,0.6
Finland,FI,2021-14,TESSy,2525,474,18.8,TRUE,Other,23,474,4.9
Finland,FI,2021-15,TESSy,1906,403,21.1,TRUE,B.1.1.7,290,403,72
Finland,FI,2021-15,TESSy,1906,403,21.1,TRUE,B.1.1.7+E484K,1,403,0.2
Finland,FI,2021-15,TESSy,1906,403,21.1,TRUE,B.1.351,96,403,23.8
Finland,FI,2021-15,TESSy,1906,403,21.1,TRUE,B.1.617.2,4,403,1
Finland,FI,2021-15,TESSy,1906,403,21.1,TRUE,Other,12,403,3
Finland,FI,2021-16,TESSy,1591,360,22.6,TRUE,B.1.1.7,289,360,80.3
Finland,FI,2021-16,TESSy,1591,360,22.6,TRUE,B.1.1.7+E484K,5,360,1.4
Finland,FI,2021-16,TESSy,1591,360,22.6,TRUE,B.1.351,43,360,11.9
Finland,FI,2021-16,TESSy,1591,360,22.6,TRUE,B.1.617.2,8,360,2.2
Finland,FI,2021-16,TESSy,1591,360,22.6,TRUE,Other,15,360,4.2
Finland,FI,2021-17,TESSy,1366,360,26.4,TRUE,B.1.1.7,271,360,75.3
Finland,FI,2021-17,TESSy,1366,360,26.4,TRUE,B.1.1.7+E484K,5,360,1.4
Finland,FI,2021-17,TESSy,1366,360,26.4,TRUE,B.1.351,49,360,13.6
Finland,FI,2021-17,TESSy,1366,360,26.4,TRUE,B.1.617.1,1,360,0.3
Finland,FI,2021-17,TESSy,1366,360,26.4,TRUE,B.1.617.2,25,360,6.9
Finland,FI,2021-17,TESSy,1366,360,26.4,TRUE,Other,9,360,2.5
Finland,FI,2021-18,TESSy,1482,420,28.3,TRUE,B.1.1.529,1,420,0.2
Finland,FI,2021-18,TESSy,1482,420,28.3,TRUE,B.1.1.7,346,420,82.4
Finland,FI,2021-18,TESSy,1482,420,28.3,TRUE,B.1.351,29,420,6.9
Finland,FI,2021-18,TESSy,1482,420,28.3,TRUE,B.1.617.1,6,420,1.4
Finland,FI,2021-18,TESSy,1482,420,28.3,TRUE,B.1.617.2,31,420,7.4
Finland,FI,2021-18,TESSy,1482,420,28.3,TRUE,Other,7,420,1.7
Finland,FI,2021-19,TESSy,1410,406,28.8,TRUE,B.1.1.7,305,406,75.1
Finland,FI,2021-19,TESSy,1410,406,28.8,TRUE,B.1.351,10,406,2.5
Finland,FI,2021-19,TESSy,1410,406,28.8,TRUE,B.1.617.2,83,406,20.4
Finland,FI,2021-19,TESSy,1410,406,28.8,TRUE,Other,8,406,2
Finland,FI,2021-20,TESSy,1304,393,30.1,TRUE,B.1.1.7,301,393,76.6
Finland,FI,2021-20,TESSy,1304,393,30.1,TRUE,B.1.351,6,393,1.5
Finland,FI,2021-20,TESSy,1304,393,30.1,TRUE,B.1.617.1,1,393,0.3
Finland,FI,2021-20,TESSy,1304,393,30.1,TRUE,B.1.617.2,75,393,19.1
Finland,FI,2021-20,TESSy,1304,393,30.1,TRUE,Other,8,393,2
Finland,FI,2021-20,TESSy,1304,393,30.1,TRUE,P.1,2,393,0.5
Finland,FI,2021-21,TESSy,882,304,34.5,TRUE,B.1.1.529,2,304,0.7
Finland,FI,2021-21,TESSy,882,304,34.5,TRUE,B.1.1.7,217,304,71.4
Finland,FI,2021-21,TESSy,882,304,34.5,TRUE,B.1.351,3,304,1
Finland,FI,2021-21,TESSy,882,304,34.5,TRUE,B.1.617.2,77,304,25.3
Finland,FI,2021-21,TESSy,882,304,34.5,TRUE,Other,3,304,1
Finland,FI,2021-21,TESSy,882,304,34.5,TRUE,P.1,2,304,0.7
Finland,FI,2021-22,TESSy,706,229,32.4,TRUE,B.1.1.529,1,229,0.4
Finland,FI,2021-22,TESSy,706,229,32.4,TRUE,B.1.1.7,141,229,61.6
Finland,FI,2021-22,TESSy,706,229,32.4,TRUE,B.1.351,2,229,0.9
Finland,FI,2021-22,TESSy,706,229,32.4,TRUE,B.1.617.2,79,229,34.5
Finland,FI,2021-22,TESSy,706,229,32.4,TRUE,Other,6,229,2.6
Finland,FI,2021-23,TESSy,525,182,34.7,TRUE,B.1.1.529,1,182,0.5
Finland,FI,2021-23,TESSy,525,182,34.7,TRUE,B.1.1.7,123,182,67.6
Finland,FI,2021-23,TESSy,525,182,34.7,TRUE,B.1.617.2,58,182,31.9
Finland,FI,2021-24,TESSy,519,249,48,TRUE,B.1.1.7,93,249,37.3
Finland,FI,2021-24,TESSy,519,249,48,TRUE,B.1.617.2,152,249,61
Finland,FI,2021-24,TESSy,519,249,48,TRUE,Other,4,249,1.6
Finland,FI,2021-25,TESSy,958,618,64.5,TRUE,B.1.1.7,70,618,11.3
Finland,FI,2021-25,TESSy,958,618,64.5,TRUE,B.1.351,2,618,0.3
Finland,FI,2021-25,TESSy,958,618,64.5,TRUE,B.1.617.2,543,618,87.9
Finland,FI,2021-25,TESSy,958,618,64.5,TRUE,Other,3,618,0.5
Finland,FI,2021-26,TESSy,1269,475,37.4,TRUE,B.1.1.7,65,475,13.7
Finland,FI,2021-26,TESSy,1269,475,37.4,TRUE,B.1.617.2,408,475,85.9
Finland,FI,2021-26,TESSy,1269,475,37.4,TRUE,Other,1,475,0.2
Finland,FI,2021-26,TESSy,1269,475,37.4,TRUE,P.1,1,475,0.2
Finland,FI,2021-27,TESSy,1663,621,37.3,TRUE,B.1.1.7,56,621,9
Finland,FI,2021-27,TESSy,1663,621,37.3,TRUE,B.1.617.2,562,621,90.5
Finland,FI,2021-27,TESSy,1663,621,37.3,TRUE,Other,2,621,0.3
Finland,FI,2021-27,TESSy,1663,621,37.3,TRUE,P.1,1,621,0.2
Finland,FI,2021-28,TESSy,2228,831,37.3,TRUE,B.1.1.529,1,831,0.1
Finland,FI,2021-28,TESSy,2228,831,37.3,TRUE,B.1.1.7,85,831,10.2
Finland,FI,2021-28,TESSy,2228,831,37.3,TRUE,B.1.617.1,1,831,0.1
Finland,FI,2021-28,TESSy,2228,831,37.3,TRUE,B.1.617.2,743,831,89.4
Finland,FI,2021-28,TESSy,2228,831,37.3,TRUE,Other,1,831,0.1
Finland,FI,2021-29,TESSy,2895,944,32.6,TRUE,B.1.1.529,3,944,0.3
Finland,FI,2021-29,TESSy,2895,944,32.6,TRUE,B.1.1.7,103,944,10.9
Finland,FI,2021-29,TESSy,2895,944,32.6,TRUE,B.1.617.2,837,944,88.7
Finland,FI,2021-29,TESSy,2895,944,32.6,TRUE,Other,1,944,0.1
Finland,FI,2021-30,TESSy,4613,1194,25.9,TRUE,B.1.1.529,3,1194,0.3
Finland,FI,2021-30,TESSy,4613,1194,25.9,TRUE,B.1.1.7,157,1194,13.1
Finland,FI,2021-30,TESSy,4613,1194,25.9,TRUE,B.1.617.2,1034,1194,86.6
Finland,FI,2021-31,TESSy,5055,885,17.5,TRUE,B.1.1.529,3,885,0.3
Finland,FI,2021-31,TESSy,5055,885,17.5,TRUE,B.1.1.7,154,885,17.4
Finland,FI,2021-31,TESSy,5055,885,17.5,TRUE,B.1.617.2,725,885,81.9
Finland,FI,2021-31,TESSy,5055,885,17.5,TRUE,Other,3,885,0.3
France,FR,2020-01,GISAID,0,0,NA,TRUE,B.1.1.529,0,0,NA
France,FR,2020-01,GISAID,0,0,NA,TRUE,B.1.617.2,0,0,NA
France,FR,2020-01,GISAID,0,0,NA,TRUE,BA.4,0,0,NA
France,FR,2020-01,GISAID,0,0,NA,TRUE,BA.5,0,0,NA
France,FR,2020-01,GISAID,0,0,NA,TRUE,Other,0,0,NA
France,FR,2020-01,GISAID,0,0,NA,TRUE,UNK,0,NA,NA
France,FR,2020-01,GISAID,0,0,NA,TRUE,XD,0,0,NA
France,FR,2020-02,GISAID,0,3,NA,TRUE,B.1.1.529,0,1,0
France,FR,2020-02,GISAID,0,3,NA,TRUE,B.1.617.2,0,1,0
France,FR,2020-02,GISAID,0,3,NA,TRUE,BA.4,0,1,0
France,FR,2020-02,GISAID,0,3,NA,TRUE,BA.5,0,1,0
France,FR,2020-02,GISAID,0,3,NA,TRUE,Other,1,1,100
France,FR,2020-02,GISAID,0,3,NA,TRUE,UNK,0,NA,NA
France,FR,2020-02,GISAID,0,3,NA,TRUE,XD,0,1,0
France,FR,2020-03,GISAID,0,0,NA,TRUE,B.1.1.529,0,0,NA
France,FR,2020-03,GISAID,0,0,NA,TRUE,B.1.617.2,0,0,NA
France,FR,2020-03,GISAID,0,0,NA,TRUE,BA.4,0,0,NA
France,FR,2020-03,GISAID,0,0,NA,TRUE,BA.5,0,0,NA
France,FR,2020-03,GISAID,0,0,NA,TRUE,Other,0,0,NA
France,FR,2020-03,GISAID,0,0,NA,TRUE,UNK,0,NA,NA
France,FR,2020-03,GISAID,0,0,NA,TRUE,XD,0,0,NA
France,FR,2020-04,GISAID,3,5,100,TRUE,B.1.1.529,0,5,0
France,FR,2020-04,GISAID,3,5,100,TRUE,B.1.617.2,0,5,0
France,FR,2020-04,GISAID,3,5,100,TRUE,BA.4,0,5,0
France,FR,2020-04,GISAID,3,5,100,TRUE,BA.5,0,5,0
France,FR,2020-04,GISAID,3,5,100,TRUE,Other,5,5,100
France,FR,2020-04,GISAID,3,5,100,TRUE,UNK,0,NA,NA
France,FR,2020-04,GISAID,3,5,100,TRUE,XD,0,5,0
France,FR,2020-05,GISAID,3,10,100,TRUE,B.1.1.529,0,10,0
France,FR,2020-05,GISAID,3,10,100,TRUE,B.1.617.2,0,10,0
France,FR,2020-05,GISAID,3,10,100,TRUE,BA.4,0,10,0
France,FR,2020-05,GISAID,3,10,100,TRUE,BA.5,0,10,0
France,FR,2020-05,GISAID,3,10,100,TRUE,Other,10,10,100
France,FR,2020-05,GISAID,3,10,100,TRUE,UNK,0,NA,NA
France,FR,2020-05,GISAID,3,10,100,TRUE,XD,0,10,0
France,FR,2020-06,GISAID,6,4,66.7,TRUE,B.1.1.529,0,4,0
France,FR,2020-06,GISAID,6,4,66.7,TRUE,B.1.617.2,0,4,0
France,FR,2020-06,GISAID,6,4,66.7,TRUE,BA.4,0,4,0
France,FR,2020-06,GISAID,6,4,66.7,TRUE,BA.5,0,4,0
France,FR,2020-06,GISAID,6,4,66.7,TRUE,Other,4,4,100
France,FR,2020-06,GISAID,6,4,66.7,TRUE,UNK,0,NA,NA
France,FR,2020-06,GISAID,6,4,66.7,TRUE,XD,0,4,0
France,FR,2020-07,GISAID,0,2,NA,TRUE,B.1.1.529,0,1,0
France,FR,2020-07,GISAID,0,2,NA,TRUE,B.1.617.2,0,1,0
France,FR,2020-07,GISAID,0,2,NA,TRUE,BA.4,0,1,0
France,FR,2020-07,GISAID,0,2,NA,TRUE,BA.5,0,1,0
France,FR,2020-07,GISAID,0,2,NA,TRUE,Other,1,1,100
France,FR,2020-07,GISAID,0,2,NA,TRUE,UNK,0,NA,NA
France,FR,2020-07,GISAID,0,2,NA,TRUE,XD,0,1,0
France,FR,2020-08,GISAID,4,5,100,TRUE,B.1.1.529,0,5,0
France,FR,2020-08,GISAID,4,5,100,TRUE,B.1.617.2,0,5,0
France,FR,2020-08,GISAID,4,5,100,TRUE,BA.4,0,5,0
France,FR,2020-08,GISAID,4,5,100,TRUE,BA.5,0,5,0
France,FR,2020-08,GISAID,4,5,100,TRUE,Other,5,5,100
France,FR,2020-08,GISAID,4,5,100,TRUE,UNK,0,NA,NA
France,FR,2020-08,GISAID,4,5,100,TRUE,XD,0,5,0
France,FR,2020-09,GISAID,133,43,32.3,TRUE,B.1.1.529,0,42,0
France,FR,2020-09,GISAID,133,43,32.3,TRUE,B.1.617.2,0,42,0
France,FR,2020-09,GISAID,133,43,32.3,TRUE,BA.4,0,42,0
France,FR,2020-09,GISAID,133,43,32.3,TRUE,BA.5,0,42,0
France,FR,2020-09,GISAID,133,43,32.3,TRUE,Other,42,42,100
France,FR,2020-09,GISAID,133,43,32.3,TRUE,UNK,0,NA,NA
France,FR,2020-09,GISAID,133,43,32.3,TRUE,XD,0,42,0
France,FR,2020-10,GISAID,981,158,16.1,TRUE,B.1.1.529,0,157,0
France,FR,2020-10,GISAID,981,158,16.1,TRUE,B.1.617.2,0,157,0
France,FR,2020-10,GISAID,981,158,16.1,TRUE,BA.4,0,157,0
France,FR,2020-10,GISAID,981,158,16.1,TRUE,BA.5,0,157,0
France,FR,2020-10,GISAID,981,158,16.1,TRUE,Other,157,157,100
France,FR,2020-10,GISAID,981,158,16.1,TRUE,UNK,0,NA,NA
France,FR,2020-10,GISAID,981,158,16.1,TRUE,XD,0,157,0
France,FR,2020-11,GISAID,4297,273,6.4,TRUE,B.1.1.529,0,264,0
France,FR,2020-11,GISAID,4297,273,6.4,TRUE,B.1.617.2,0,264,0
France,FR,2020-11,GISAID,4297,273,6.4,TRUE,BA.4,0,264,0
France,FR,2020-11,GISAID,4297,273,6.4,TRUE,BA.5,0,264,0
France,FR,2020-11,GISAID,4297,273,6.4,TRUE,Other,264,264,100
France,FR,2020-11,GISAID,4297,273,6.4,TRUE,UNK,0,NA,NA
France,FR,2020-11,GISAID,4297,273,6.4,TRUE,XD,0,264,0
France,FR,2020-12,GISAID,11266,559,5,TRUE,B.1.1.529,0,549,0
France,FR,2020-12,GISAID,11266,559,5,TRUE,B.1.617.2,0,549,0
France,FR,2020-12,GISAID,11266,559,5,TRUE,BA.4,0,549,0
France,FR,2020-12,GISAID,11266,559,5,TRUE,BA.5,0,549,0
France,FR,2020-12,GISAID,11266,559,5,TRUE,Other,549,549,100
France,FR,2020-12,GISAID,11266,559,5,TRUE,UNK,0,NA,NA
France,FR,2020-12,GISAID,11266,559,5,TRUE,XD,0,549,0
France,FR,2020-13,GISAID,23485,800,3.4,TRUE,B.1.1.529,0,792,0
France,FR,2020-13,GISAID,23485,800,3.4,TRUE,B.1.617.2,0,792,0
France,FR,2020-13,GISAID,23485,800,3.4,TRUE,BA.4,0,792,0
France,FR,2020-13,GISAID,23485,800,3.4,TRUE,BA.5,0,792,0
France,FR,2020-13,GISAID,23485,800,3.4,TRUE,Other,792,792,100
France,FR,2020-13,GISAID,23485,800,3.4,TRUE,UNK,0,NA,NA
France,FR,2020-13,GISAID,23485,800,3.4,TRUE,XD,0,792,0
France,FR,2020-14,GISAID,31002,818,2.6,TRUE,B.1.1.529,0,808,0
France,FR,2020-14,GISAID,31002,818,2.6,TRUE,B.1.617.2,0,808,0
France,FR,2020-14,GISAID,31002,818,2.6,TRUE,BA.4,0,808,0
France,FR,2020-14,GISAID,31002,818,2.6,TRUE,BA.5,0,808,0
France,FR,2020-14,GISAID,31002,818,2.6,TRUE,Other,808,808,100
France,FR,2020-14,GISAID,31002,818,2.6,TRUE,UNK,0,NA,NA
France,FR,2020-14,GISAID,31002,818,2.6,TRUE,XD,0,808,0
France,FR,2020-15,GISAID,25898,635,2.5,TRUE,B.1.1.529,0,626,0
France,FR,2020-15,GISAID,25898,635,2.5,TRUE,B.1.617.2,0,626,0
France,FR,2020-15,GISAID,25898,635,2.5,TRUE,BA.4,0,626,0
France,FR,2020-15,GISAID,25898,635,2.5,TRUE,BA.5,0,626,0
France,FR,2020-15,GISAID,25898,635,2.5,TRUE,Other,626,626,100
France,FR,2020-15,GISAID,25898,635,2.5,TRUE,UNK,0,NA,NA
France,FR,2020-15,GISAID,25898,635,2.5,TRUE,XD,0,626,0
France,FR,2020-16,GISAID,16220,288,1.8,TRUE,B.1.1.529,0,284,0
France,FR,2020-16,GISAID,16220,288,1.8,TRUE,B.1.617.2,0,284,0
France,FR,2020-16,GISAID,16220,288,1.8,TRUE,BA.4,0,284,0
France,FR,2020-16,GISAID,16220,288,1.8,TRUE,BA.5,0,284,0
France,FR,2020-16,GISAID,16220,288,1.8,TRUE,Other,284,284,100
France,FR,2020-16,GISAID,16220,288,1.8,TRUE,UNK,0,NA,NA
France,FR,2020-16,GISAID,16220,288,1.8,TRUE,XD,0,284,0
France,FR,2020-17,GISAID,11120,136,1.2,TRUE,B.1.1.529,0,136,0
France,FR,2020-17,GISAID,11120,136,1.2,TRUE,B.1.617.2,0,136,0
France,FR,2020-17,GISAID,11120,136,1.2,TRUE,BA.4,0,136,0
France,FR,2020-17,GISAID,11120,136,1.2,TRUE,BA.5,0,136,0
France,FR,2020-17,GISAID,11120,136,1.2,TRUE,Other,136,136,100
France,FR,2020-17,GISAID,11120,136,1.2,TRUE,UNK,0,NA,NA
France,FR,2020-17,GISAID,11120,136,1.2,TRUE,XD,0,136,0
France,FR,2020-18,GISAID,6144,117,1.9,TRUE,B.1.1.529,0,117,0
France,FR,2020-18,GISAID,6144,117,1.9,TRUE,B.1.617.2,0,117,0
France,FR,2020-18,GISAID,6144,117,1.9,TRUE,BA.4,0,117,0
France,FR,2020-18,GISAID,6144,117,1.9,TRUE,BA.5,0,117,0
France,FR,2020-18,GISAID,6144,117,1.9,TRUE,Other,117,117,100
France,FR,2020-18,GISAID,6144,117,1.9,TRUE,UNK,0,NA,NA
France,FR,2020-18,GISAID,6144,117,1.9,TRUE,XD,0,117,0
France,FR,2020-19,GISAID,4046,82,2,TRUE,B.1.1.529,0,81,0
France,FR,2020-19,GISAID,4046,82,2,TRUE,B.1.617.2,0,81,0
France,FR,2020-19,GISAID,4046,82,2,TRUE,BA.4,0,81,0
France,FR,2020-19,GISAID,4046,82,2,TRUE,BA.5,0,81,0
France,FR,2020-19,GISAID,4046,82,2,TRUE,Other,81,81,100
France,FR,2020-19,GISAID,4046,82,2,TRUE,UNK,0,NA,NA
France,FR,2020-19,GISAID,4046,82,2,TRUE,XD,0,81,0
France,FR,2020-20,GISAID,3392,35,1,TRUE,B.1.1.529,0,35,0
France,FR,2020-20,GISAID,3392,35,1,TRUE,B.1.617.2,0,35,0
France,FR,2020-20,GISAID,3392,35,1,TRUE,BA.4,0,35,0
France,FR,2020-20,GISAID,3392,35,1,TRUE,BA.5,0,35,0
France,FR,2020-20,GISAID,3392,35,1,TRUE,Other,35,35,100
France,FR,2020-20,GISAID,3392,35,1,TRUE,UNK,0,NA,NA
France,FR,2020-20,GISAID,3392,35,1,TRUE,XD,0,35,0
France,FR,2020-21,GISAID,4663,32,0.7,TRUE,B.1.1.529,0,28,0
France,FR,2020-21,GISAID,4663,32,0.7,TRUE,B.1.617.2,0,28,0
France,FR,2020-21,GISAID,4663,32,0.7,TRUE,BA.4,0,28,0
France,FR,2020-21,GISAID,4663,32,0.7,TRUE,BA.5,0,28,0
France,FR,2020-21,GISAID,4663,32,0.7,TRUE,Other,28,28,100
France,FR,2020-21,GISAID,4663,32,0.7,TRUE,UNK,0,NA,NA
France,FR,2020-21,GISAID,4663,32,0.7,TRUE,XD,0,28,0
France,FR,2020-22,GISAID,4005,33,0.8,TRUE,B.1.1.529,0,21,0
France,FR,2020-22,GISAID,4005,33,0.8,TRUE,B.1.617.2,0,21,0
France,FR,2020-22,GISAID,4005,33,0.8,TRUE,BA.4,0,21,0
France,FR,2020-22,GISAID,4005,33,0.8,TRUE,BA.5,0,21,0
France,FR,2020-22,GISAID,4005,33,0.8,TRUE,Other,21,21,100
France,FR,2020-22,GISAID,4005,33,0.8,TRUE,UNK,0,NA,NA
France,FR,2020-22,GISAID,4005,33,0.8,TRUE,XD,0,21,0
France,FR,2020-23,GISAID,3169,10,0.3,TRUE,B.1.1.529,0,10,0
France,FR,2020-23,GISAID,3169,10,0.3,TRUE,B.1.617.2,0,10,0
France,FR,2020-23,GISAID,3169,10,0.3,TRUE,BA.4,0,10,0
France,FR,2020-23,GISAID,3169,10,0.3,TRUE,BA.5,0,10,0
France,FR,2020-23,GISAID,3169,10,0.3,TRUE,Other,10,10,100
France,FR,2020-23,GISAID,3169,10,0.3,TRUE,UNK,0,NA,NA
France,FR,2020-23,GISAID,3169,10,0.3,TRUE,XD,0,10,0
France,FR,2020-24,GISAID,3282,28,0.9,TRUE,B.1.1.529,0,26,0
France,FR,2020-24,GISAID,3282,28,0.9,TRUE,B.1.617.2,0,26,0
France,FR,2020-24,GISAID,3282,28,0.9,TRUE,BA.4,0,26,0
France,FR,2020-24,GISAID,3282,28,0.9,TRUE,BA.5,0,26,0
France,FR,2020-24,GISAID,3282,28,0.9,TRUE,Other,26,26,100
France,FR,2020-24,GISAID,3282,28,0.9,TRUE,UNK,0,NA,NA
France,FR,2020-24,GISAID,3282,28,0.9,TRUE,XD,0,26,0
France,FR,2020-25,GISAID,3558,16,0.4,TRUE,B.1.1.529,0,16,0
France,FR,2020-25,GISAID,3558,16,0.4,TRUE,B.1.617.2,0,16,0
France,FR,2020-25,GISAID,3558,16,0.4,TRUE,BA.4,0,16,0
France,FR,2020-25,GISAID,3558,16,0.4,TRUE,BA.5,0,16,0
France,FR,2020-25,GISAID,3558,16,0.4,TRUE,Other,16,16,100
France,FR,2020-25,GISAID,3558,16,0.4,TRUE,UNK,0,NA,NA
France,FR,2020-25,GISAID,3558,16,0.4,TRUE,XD,0,16,0
France,FR,2020-26,GISAID,3575,13,0.4,TRUE,B.1.1.529,0,13,0
France,FR,2020-26,GISAID,3575,13,0.4,TRUE,B.1.617.2,0,13,0
France,FR,2020-26,GISAID,3575,13,0.4,TRUE,BA.4,0,13,0
France,FR,2020-26,GISAID,3575,13,0.4,TRUE,BA.5,0,13,0
